sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status,commission_amount
1325,19,2024-11-11,Tundra,40678.34,,Pending,0.0
1326,8,2024-11-26,Corolla,22716.33,0.05,Completed,1135.82
1327,2,2024-11-12,Tundra,44527.95,0.02,Completed,890.56
1328,18,2024-11-01,Camry,26900.13,0.02,Completed,538.0
1329,1,2024-11-13,Highlander,35519.76,0.03,Completed,1065.59
1330,7,2024-11-18,Highlander,40723.8,,Completed,0.0
1331,7,2024-11-11,Highlander,44750.11,0.03,Completed,1342.5
1332,15,2024-11-11,Highlander,37491.32,0.03,Completed,1124.74
1333,18,2024-11-28,Highlander,38333.5,0.03,Completed,1150.0
1334,11,2024-11-23,Camry,25982.75,0.03,Completed,779.48
1335,19,2024-11-22,RAV4,27787.35,0.02,Completed,555.75
1336,15,2024-11-08,Highlander,44812.73,0.05,Pending,2240.64
1337,8,2024-11-17,Corolla,21096.74,0.02,Completed,421.93
1338,2,2024-11-12,RAV4,29190.21,0.02,Completed,583.8
1339,10,2024-11-18,Tacoma,38162.08,0.03,Completed,1144.86
1340,17,2024-11-02,Corolla,21167.29,0.03,Completed,635.02
1341,12,2024-11-07,Tacoma,36624.54,0.03,Completed,1098.74
1342,2,2024-11-21,Corolla,21450.29,0.02,Pending,429.01
1343,3,2024-11-16,Corolla,21570.63,0.03,Completed,647.12
1344,6,2024-11-21,Tundra,45009.6,0.03,Completed,1350.29
1345,20,2024-11-17,Corolla,20290.3,0.05,Completed,1014.52
1346,18,2024-11-16,Corolla,20854.2,0.02,Completed,417.08
1347,8,2024-11-16,RAV4,29042.48,,Pending,0.0
1348,13,2024-11-18,Highlander,40293.57,0.05,Completed,2014.68
1349,8,2024-11-19,Highlander,40245.59,0.03,Completed,1207.37
1350,19,2024-11-02,Highlander,41010.6,0.05,Completed,2050.53
1351,9,2024-11-14,Highlander,40783.48,0.05,Completed,2039.17
1352,13,2024-11-10,RAV4,28873.04,0.03,Completed,866.19
1353,4,2024-11-04,Camry,28218.18,0.05,Completed,1410.91
1354,18,2024-11-24,Corolla,20573.94,0.02,Completed,411.48
1355,20,2024-11-14,Camry,29390.97,0.02,Pending,587.82
1356,10,2024-11-22,Corolla,22335.95,,Pending,0.0
1357,1,2024-11-09,RAV4,28397.5,0.03,Completed,851.92
1358,7,2024-11-30,Highlander,40789.06,,Completed,0.0
1359,15,2024-11-30,Highlander,38677.06,0.03,Completed,1160.31
1360,15,2024-11-03,Highlander,43056.81,,Completed,0.0
1361,14,2024-11-17,RAV4,28453.1,0.05,Completed,1422.66
1362,1,2024-11-22,Corolla,20447.78,,Completed,0.0
1363,19,2024-11-05,Camry,27101.8,0.05,Completed,1355.09
1364,4,2024-11-02,Tacoma,34469.57,,Pending,0.0
1365,13,2024-11-17,Tacoma,39681.33,0.05,Completed,1984.07
1366,16,2024-11-09,Camry,28440.45,0.05,Pending,1422.02
1367,16,2024-11-23,Corolla,21070.78,0.03,Completed,632.12
1368,17,2024-11-05,Highlander,36419.71,,Completed,0.0
1369,9,2024-11-19,Tundra,41165.82,0.05,Completed,2058.29
1370,7,2024-11-17,Tacoma,30364.09,0.05,Completed,1518.2
1371,13,2024-11-22,Tacoma,35274.3,0.03,Pending,1058.23
1372,7,2024-11-15,RAV4,33793.1,0.03,Completed,1013.79
1373,6,2024-11-21,Camry,27585.61,0.05,Completed,1379.28
1374,10,2024-11-24,Highlander,41517.08,0.02,Completed,830.34
1375,17,2024-11-15,RAV4,29852.65,0.02,Completed,597.05
1376,12,2024-11-13,Highlander,40178.76,0.02,Completed,803.58
1377,13,2024-11-23,Corolla,21646.91,0.02,Completed,432.94
1378,9,2024-11-18,Camry,25409.6,0.03,Completed,762.29
1379,17,2024-11-01,RAV4,32200.74,0.05,Completed,1610.04
1380,20,2024-11-21,Corolla,21639.52,0.02,Completed,432.79
1381,15,2024-11-14,Highlander,39025.7,,Completed,0.0
1382,14,2024-11-09,Camry,26063.06,0.03,Completed,781.89
1383,11,2024-11-07,RAV4,32266.16,,Pending,0.0
1384,18,2024-11-09,Tacoma,37968.16,0.02,Pending,759.36
1385,14,2024-11-06,RAV4,29479.26,,Pending,0.0
1386,6,2024-11-13,Highlander,44301.59,0.02,Pending,886.03
1387,2,2024-11-05,RAV4,30979.29,0.05,Completed,1548.96
1388,15,2024-11-21,Corolla,20139.69,0.03,Pending,604.19
1389,1,2024-11-05,Corolla,23992.54,0.03,Pending,719.78
1390,14,2024-11-09,Camry,25497.42,,Completed,0.0
1391,10,2024-11-12,Tacoma,37174.78,0.03,Completed,1115.24
1392,11,2024-11-19,Corolla,24354.13,0.05,Completed,1217.71
1393,18,2024-11-07,Highlander,41090.4,0.02,Completed,821.81
1394,3,2024-11-14,Tundra,43801.99,,Completed,0.0
1395,2,2024-11-21,RAV4,33169.7,,Completed,0.0
1396,5,2024-11-03,Highlander,36675.72,0.05,Completed,1833.79
1397,2,2024-11-21,Highlander,41598.88,0.03,Completed,1247.97
1398,4,2024-11-22,Corolla,23893.6,,Pending,0.0
1399,8,2024-11-28,RAV4,30440.13,0.05,Pending,1522.01
1400,7,2024-11-17,Camry,26530.86,,Completed,0.0
1401,11,2024-11-01,Highlander,40400.17,0.03,Completed,1212.01
1402,16,2024-11-01,Camry,25528.28,0.05,Completed,1276.41
1403,11,2024-11-20,Corolla,20705.85,0.03,Completed,621.18
1404,5,2024-11-07,Tundra,40194.56,0.05,Pending,2009.73
1405,1,2024-11-24,Highlander,35642.75,0.05,Completed,1782.14
1406,8,2024-11-10,Tundra,49277.26,,Completed,0.0
1407,15,2024-11-12,Corolla,20418.02,0.02,Completed,408.36
1408,20,2024-11-08,Corolla,21696.37,0.05,Completed,1084.82
1409,20,2024-11-28,RAV4,29015.25,0.02,Cancelled,580.31
1410,13,2024-11-24,Tundra,42610.58,0.03,Completed,1278.32
1411,15,2024-11-16,RAV4,27379.85,0.03,Cancelled,821.4
1412,20,2024-11-05,Tundra,42672.13,0.02,Completed,853.44
1413,9,2024-11-28,Tacoma,34986.09,,Completed,0.0
1414,11,2024-11-09,Tundra,42182.78,0.05,Completed,2109.14
1415,14,2024-11-02,Corolla,22663.99,0.03,Completed,679.92
1416,17,2024-11-08,Highlander,43958.25,0.02,Completed,879.16
1417,8,2024-11-30,RAV4,30749.41,0.05,Completed,1537.47
1418,3,2024-11-23,Tacoma,33988.07,0.03,Completed,1019.64
1419,10,2024-11-14,Camry,29174.67,0.03,Completed,875.24
1420,10,2024-11-01,RAV4,29990.42,,Pending,0.0
1421,1,2024-11-05,Camry,25296.13,0.03,Pending,758.88
1422,19,2024-11-06,Tacoma,30539.36,0.05,Completed,1526.97
1423,15,2024-11-11,Highlander,36352.27,0.05,Pending,1817.61
1424,3,2024-11-23,Highlander,44869.91,0.05,Completed,2243.5
1425,7,2024-11-18,Corolla,24658.4,0.02,Completed,493.17
1426,19,2024-11-09,RAV4,33936.87,0.02,Pending,678.74
1427,8,2024-11-11,Tundra,42101.56,,Pending,0.0
1428,12,2024-11-13,Tundra,37707.4,0.05,Completed,1885.37
1429,4,2024-11-16,RAV4,28266.29,0.03,Completed,847.99
1430,4,2024-11-30,RAV4,28179.1,,Completed,0.0
1431,4,2024-11-18,RAV4,29171.99,,Completed,0.0
1432,2,2024-11-25,Highlander,35622.33,0.05,Completed,1781.12
1433,1,2024-11-06,RAV4,28553.7,0.02,Completed,571.07
1434,10,2024-11-14,Camry,27915.24,0.03,Completed,837.46
1435,10,2024-11-22,Tundra,41903.26,0.03,Pending,1257.1
1436,17,2024-11-19,RAV4,33042.1,,Completed,0.0
1437,14,2024-11-20,Camry,25961.92,,Pending,0.0
1438,10,2024-11-27,Highlander,42521.03,0.03,Cancelled,1275.63
1439,9,2024-11-16,Highlander,42584.15,,Completed,0.0
1440,2,2024-11-04,Tacoma,31456.81,0.05,Completed,1572.84
1441,1,2024-11-28,Tacoma,34320.18,0.02,Pending,686.4
1442,14,2024-11-06,Tundra,40673.79,0.03,Completed,1220.21
1443,15,2024-11-10,Tundra,37656.95,0.02,Pending,753.14
1444,6,2024-11-12,Camry,25318.76,0.05,Pending,1265.94
1445,3,2024-11-25,Tundra,49775.49,,Completed,0.0
1446,6,2024-11-30,RAV4,31286.26,0.05,Completed,1564.31
1447,4,2024-11-16,Highlander,39046.51,0.05,Completed,1952.33
1448,14,2024-11-08,Tacoma,35387.48,0.05,Completed,1769.37
1449,14,2024-11-08,Camry,29588.77,0.05,Completed,1479.44
1450,12,2024-11-28,Camry,27694.75,0.02,Cancelled,553.9
1451,2,2024-11-10,Tacoma,31321.92,,Completed,0.0
1452,19,2024-11-14,Tundra,48705.42,0.03,Pending,1461.16
1453,7,2024-11-08,Camry,27244.36,0.03,Completed,817.33
1454,2,2024-11-26,RAV4,30656.69,0.03,Completed,919.7
1455,8,2024-11-20,Camry,26667.15,0.05,Pending,1333.36
1456,12,2024-11-14,Tundra,37341.37,0.05,Completed,1867.07
1457,1,2024-11-10,Tacoma,37640.97,,Completed,0.0
1458,12,2024-11-19,Camry,26790.46,0.03,Pending,803.71
1459,20,2024-11-06,Tacoma,36901.68,0.05,Completed,1845.08
1460,7,2024-11-09,Tacoma,35530.6,0.03,Completed,1065.92
1461,11,2024-11-21,RAV4,27293.03,0.03,Cancelled,818.79
1462,20,2024-11-15,Camry,26174.19,0.05,Completed,1308.71
1463,15,2024-11-22,Tacoma,38589.93,0.02,Pending,771.8
1464,4,2024-11-11,Tacoma,35165.39,0.02,Completed,703.31
1465,19,2024-11-12,Camry,28452.44,0.05,Completed,1422.62
1466,17,2024-11-19,Corolla,23418.2,0.02,Completed,468.36
1467,13,2024-11-08,Camry,29866.01,0.05,Pending,1493.3
1468,7,2024-11-27,Tundra,38705.29,0.05,Completed,1935.26
1469,6,2024-11-03,RAV4,34587.89,,Completed,0.0
1470,3,2024-11-26,RAV4,32418.44,,Completed,0.0
1471,5,2024-11-29,RAV4,27321.66,0.03,Pending,819.65
1472,7,2024-11-15,RAV4,30106.86,0.05,Completed,1505.34
1473,15,2024-11-13,Corolla,22310.18,0.02,Completed,446.2
1474,3,2024-11-18,RAV4,33579.67,0.02,Completed,671.59
1475,17,2024-11-22,RAV4,32621.75,0.03,Completed,978.65
1476,1,2024-11-28,Tacoma,32765.47,0.05,Completed,1638.27
1477,12,2024-11-16,Tundra,41404.58,0.05,Completed,2070.23
1478,10,2024-11-17,Highlander,43560.32,0.03,Cancelled,1306.81
1479,10,2024-11-22,Corolla,20466.11,,Completed,0.0
1480,14,2024-11-04,Tacoma,39110.98,,Completed,0.0
1481,5,2024-11-18,RAV4,28082.07,0.05,Completed,1404.1
1482,15,2024-11-10,Tundra,49785.51,0.05,Completed,2489.28
1483,16,2024-11-27,Tacoma,34533.65,,Completed,0.0
1484,1,2024-11-07,Camry,25309.87,0.03,Pending,759.3
1485,5,2024-11-25,Camry,29135.37,0.02,Completed,582.71
1486,2,2024-11-15,Camry,27229.48,0.05,Completed,1361.47
1487,18,2024-11-16,Corolla,22871.56,0.05,Completed,1143.58
1488,19,2024-11-12,Highlander,37968.78,0.02,Completed,759.38
1489,10,2024-11-27,Corolla,24514.11,0.02,Pending,490.28
1490,16,2024-11-06,RAV4,34305.83,0.02,Pending,686.12
1491,12,2024-11-05,RAV4,32463.62,0.05,Pending,1623.18
1492,14,2024-11-09,Highlander,36946.82,0.05,Completed,1847.34
1493,5,2024-11-30,Tacoma,36069.87,0.03,Completed,1082.1
1494,2,2024-11-30,Highlander,41925.25,0.05,Completed,2096.26
1495,12,2024-11-08,Corolla,21084.5,0.05,Completed,1054.23
1496,18,2024-11-05,RAV4,34413.45,0.02,Pending,688.27
1497,13,2024-11-04,Tacoma,33591.93,0.02,Completed,671.84
1498,11,2024-11-18,Corolla,22247.66,,Pending,0.0
1499,13,2024-11-05,Tacoma,36941.92,0.05,Pending,1847.1
1500,8,2024-11-24,Tacoma,33366.99,0.03,Pending,1001.01
1501,18,2024-11-05,Tundra,41381.86,0.02,Completed,827.64
1502,1,2024-11-18,RAV4,27290.01,0.05,Completed,1364.5
1503,3,2024-11-29,Highlander,41047.98,0.05,Pending,2052.4
1504,10,2024-11-30,Tundra,45743.25,0.02,Completed,914.86
1505,2,2024-11-06,Tacoma,37943.78,0.02,Completed,758.88
1506,11,2024-11-21,Camry,28377.93,,Cancelled,0.0
1507,14,2024-11-25,Camry,26752.46,0.05,Completed,1337.62
1508,10,2024-11-14,Camry,25052.06,0.02,Pending,501.04
1509,7,2024-11-23,Camry,27168.18,0.02,Completed,543.36
1510,1,2024-11-10,Tundra,44609.97,,Completed,0.0
1511,19,2024-11-15,Tacoma,32823.09,0.02,Pending,656.46
1512,8,2024-11-30,Tacoma,38503.38,,Pending,0.0
1513,4,2024-11-18,Highlander,38869.5,0.05,Completed,1943.48
1514,12,2024-11-08,Corolla,20532.8,0.05,Completed,1026.64
1515,1,2024-11-04,Highlander,39423.79,0.05,Completed,1971.19
1516,10,2024-11-11,Corolla,20968.44,0.05,Completed,1048.42
1517,11,2024-11-20,Corolla,23785.72,,Pending,0.0
1518,5,2024-11-13,Highlander,40169.72,0.05,Completed,2008.49
1519,14,2024-11-02,Tacoma,35847.53,0.03,Pending,1075.43
1520,4,2024-11-06,Highlander,36100.21,,Completed,0.0
1521,10,2024-11-28,Tundra,46767.55,0.05,Completed,2338.38
1522,12,2024-11-28,Tacoma,39900.11,0.05,Pending,1995.01
1523,2,2024-11-25,Tundra,44093.45,0.03,Completed,1322.8
1524,15,2024-11-16,Highlander,40053.92,0.05,Completed,2002.7
1525,8,2024-11-01,Camry,27229.72,0.05,Pending,1361.49
1526,12,2024-11-23,Highlander,36577.11,0.05,Completed,1828.86
1527,20,2024-11-20,Tundra,42452.09,0.05,Completed,2122.6
1528,19,2024-11-11,Camry,28930.33,0.02,Completed,578.61
1529,4,2024-11-04,RAV4,33970.19,0.03,Completed,1019.11
1530,4,2024-11-08,Corolla,21854.13,,Completed,0.0
1531,9,2024-11-20,Camry,25328.11,0.03,Completed,759.84
1532,9,2024-11-12,Tundra,44393.11,0.05,Completed,2219.66
1533,10,2024-11-30,Highlander,40665.52,,Pending,0.0
1534,15,2024-11-24,Highlander,44497.42,0.05,Completed,2224.87
1535,7,2024-11-22,Tundra,37333.82,0.02,Pending,746.68
1536,17,2024-11-01,Corolla,21399.73,0.05,Pending,1069.99
1537,3,2024-11-17,Corolla,24921.8,0.03,Completed,747.65
1538,1,2024-11-04,Camry,25650.73,,Cancelled,0.0
1539,8,2024-11-26,Corolla,21438.0,,Completed,0.0
1540,13,2024-11-01,Highlander,39978.11,0.02,Completed,799.56
1541,2,2024-11-12,Tacoma,35613.21,,Completed,0.0
1542,20,2024-11-03,Tundra,39848.34,,Completed,0.0
1543,11,2024-11-23,Tacoma,35120.0,,Completed,0.0
1544,11,2024-11-13,Corolla,20596.81,0.02,Completed,411.94
1545,11,2024-11-14,Tacoma,30240.41,0.03,Completed,907.21
1546,19,2024-11-19,Highlander,42731.9,,Completed,0.0
1547,19,2024-11-14,Tundra,45881.03,0.05,Completed,2294.05
1548,9,2024-11-17,RAV4,29355.54,0.03,Completed,880.67
1549,13,2024-11-27,Tacoma,31587.41,0.02,Cancelled,631.75
1550,9,2024-11-09,Highlander,40181.17,0.02,Completed,803.62
1551,9,2024-11-03,Tacoma,30180.38,,Cancelled,0.0
1552,3,2024-11-01,Highlander,35055.44,0.02,Completed,701.11
1553,12,2024-11-11,Tacoma,38664.78,0.03,Completed,1159.94
1554,5,2024-11-07,Camry,27732.06,0.02,Completed,554.64
1555,17,2024-11-08,Tundra,41273.05,,Completed,0.0
1556,6,2024-11-30,Tacoma,34675.7,0.03,Completed,1040.27
1557,7,2024-11-11,Camry,29825.51,0.03,Pending,894.77
1558,20,2024-11-07,Camry,28496.29,0.02,Completed,569.93
1559,6,2024-11-18,Corolla,24477.68,0.03,Pending,734.33
1560,19,2024-11-10,Tacoma,38203.92,0.05,Completed,1910.2
1561,15,2024-11-17,RAV4,29377.35,0.05,Pending,1468.87
1562,12,2024-11-15,RAV4,29961.3,0.02,Pending,599.23
1563,20,2024-11-11,Highlander,43899.98,0.03,Completed,1317.0
1564,8,2024-11-28,Corolla,20339.47,0.05,Pending,1016.97
1565,9,2024-11-04,Corolla,23960.35,0.03,Pending,718.81
1566,20,2024-11-03,Highlander,39572.64,0.05,Completed,1978.63
1567,16,2024-11-25,Camry,26108.1,0.03,Cancelled,783.24
1568,10,2024-11-28,Highlander,39937.15,,Pending,0.0
1569,7,2024-11-13,Corolla,20141.72,0.03,Completed,604.25
1570,1,2024-11-03,Highlander,36711.22,,Pending,0.0
1571,3,2024-11-27,RAV4,28832.98,0.02,Completed,576.66
1572,5,2024-11-02,Tacoma,36125.47,0.05,Completed,1806.27
1573,11,2024-11-26,Corolla,23951.16,0.05,Completed,1197.56
1574,20,2024-11-06,RAV4,33232.61,,Completed,0.0
1575,2,2024-11-01,Corolla,21167.13,,Pending,0.0
1576,9,2024-11-23,RAV4,34290.28,0.05,Completed,1714.51
1577,9,2024-11-27,Tundra,38489.49,0.05,Completed,1924.47
1578,5,2024-11-16,Camry,27143.76,0.03,Completed,814.31
1579,7,2024-11-09,Tundra,40190.7,0.05,Completed,2009.54
1580,14,2024-11-14,Tacoma,34840.38,,Cancelled,0.0
1581,2,2024-11-24,Camry,27909.17,0.03,Completed,837.28
1582,3,2024-11-20,Tundra,46800.52,0.02,Pending,936.01
1583,4,2024-11-04,Highlander,38284.68,0.05,Completed,1914.23
1584,14,2024-11-21,RAV4,30379.82,0.03,Pending,911.39
1585,3,2024-11-04,Camry,25441.72,0.02,Pending,508.83
1586,14,2024-11-01,Tundra,47653.8,0.02,Pending,953.08
1587,18,2024-11-25,Highlander,37855.36,,Cancelled,0.0
1588,13,2024-11-17,Highlander,41496.79,,Pending,0.0
1589,16,2024-11-27,RAV4,28676.53,0.02,Completed,573.53
1590,14,2024-11-12,Tacoma,34229.98,,Cancelled,0.0
1591,12,2024-11-21,Highlander,43872.25,0.03,Pending,1316.17
1592,12,2024-11-10,Tacoma,35861.9,0.03,Completed,1075.86
1593,8,2024-11-24,RAV4,32491.3,0.02,Completed,649.83
1594,16,2024-11-17,Tundra,38862.78,0.02,Completed,777.26
1595,18,2024-11-02,Camry,26799.18,0.03,Completed,803.98
1596,6,2024-11-22,Highlander,37764.86,0.02,Completed,755.3
1597,16,2024-11-27,Corolla,22309.78,0.02,Cancelled,446.2
1598,13,2024-11-10,Corolla,21994.54,0.03,Pending,659.84
1599,10,2024-11-27,Corolla,23687.98,,Pending,0.0
1600,19,2024-11-18,Tundra,48775.41,,Pending,0.0
1601,5,2024-11-13,Tundra,41455.14,0.05,Completed,2072.76
1602,9,2024-11-12,Tundra,39578.1,0.02,Pending,791.56
1603,4,2024-11-27,Corolla,20685.84,0.05,Completed,1034.29
1604,7,2024-11-18,Tundra,48682.36,0.02,Completed,973.65
1605,16,2024-11-30,Tundra,43522.74,,Completed,0.0
1606,20,2024-11-11,Camry,29067.12,0.03,Completed,872.01
1607,20,2024-11-06,Tundra,35900.07,0.05,Completed,1795.0
1608,6,2024-11-11,Tacoma,34182.85,,Completed,0.0
1609,12,2024-11-18,Corolla,23143.84,0.03,Completed,694.32
1610,12,2024-11-06,Corolla,21409.43,0.02,Cancelled,428.19
1611,9,2024-11-02,Highlander,41500.11,0.05,Completed,2075.01
1612,5,2024-11-19,RAV4,30709.07,,Completed,0.0
1613,13,2024-11-26,Corolla,21366.36,0.03,Completed,640.99
1614,15,2024-11-24,Tacoma,30625.1,0.03,Pending,918.75
1615,17,2024-11-21,Corolla,21533.85,0.03,Cancelled,646.02
1616,5,2024-11-06,Camry,28853.21,,Pending,0.0
1617,11,2024-11-15,Camry,26583.99,,Completed,0.0
1618,19,2024-11-19,Highlander,40678.23,0.03,Cancelled,1220.35
1619,7,2024-11-09,Camry,27387.59,0.03,Completed,821.63
1620,13,2024-11-03,Corolla,24162.96,0.03,Completed,724.89
1621,20,2024-11-28,Corolla,21246.86,0.05,Pending,1062.34
1622,19,2024-11-01,Camry,27077.88,0.05,Completed,1353.89
1623,18,2024-11-03,Camry,28449.69,,Completed,0.0
1624,13,2024-11-15,Tacoma,39852.72,0.03,Cancelled,1195.58
1625,6,2024-11-30,Camry,26085.51,,Pending,0.0
1626,14,2024-11-03,Tundra,48131.12,,Pending,0.0
1627,18,2024-11-18,Corolla,23881.89,0.05,Completed,1194.09
1628,11,2024-11-19,Highlander,40659.26,,Completed,0.0
1629,13,2024-11-05,Highlander,36158.69,,Completed,0.0
1630,15,2024-11-23,RAV4,31448.94,0.03,Completed,943.47
1631,1,2024-11-15,RAV4,31214.55,0.05,Completed,1560.73
1632,1,2024-11-22,RAV4,31405.84,0.02,Completed,628.12
1633,18,2024-11-02,RAV4,31454.14,,Completed,0.0
1634,6,2024-11-15,Highlander,40785.1,,Completed,0.0
1635,20,2024-11-23,Tundra,45412.33,,Completed,0.0
1636,1,2024-11-14,Highlander,38717.47,,Pending,0.0
1637,18,2024-11-17,Tundra,47160.28,,Completed,0.0
1638,5,2024-11-14,Camry,28443.08,0.03,Completed,853.29
1639,13,2024-11-17,Tacoma,38096.74,0.05,Pending,1904.84
1640,3,2024-11-19,Corolla,20637.56,,Pending,0.0
1641,2,2024-11-18,RAV4,34148.69,0.02,Completed,682.97
1642,11,2024-11-25,Corolla,22178.49,0.02,Completed,443.57
1643,13,2024-11-28,Highlander,37271.34,0.02,Completed,745.43
1644,8,2024-11-24,Corolla,24833.75,0.05,Completed,1241.69
1645,9,2024-11-07,Camry,29098.3,,Completed,0.0
1646,18,2024-11-14,Camry,29066.89,0.03,Completed,872.01
1647,10,2024-11-05,Corolla,20089.62,0.05,Completed,1004.48
1648,18,2024-11-07,RAV4,28963.19,0.03,Pending,868.9
1649,3,2024-11-02,Corolla,23802.57,,Completed,0.0
1650,7,2024-11-22,Highlander,35337.93,0.02,Completed,706.76
1651,19,2024-11-07,RAV4,29415.47,,Pending,0.0
1652,10,2024-11-28,Tundra,39813.62,0.05,Cancelled,1990.68
1653,20,2024-11-13,RAV4,30104.63,0.05,Completed,1505.23
1654,17,2024-11-22,Camry,25921.59,,Completed,0.0
1655,5,2024-11-11,Camry,28265.99,0.05,Completed,1413.3
1656,16,2024-11-08,RAV4,29149.22,0.02,Pending,582.98
1657,11,2024-11-14,Highlander,44226.63,0.02,Cancelled,884.53
1658,12,2024-11-24,Highlander,40257.95,,Completed,0.0
1659,11,2024-11-30,Tacoma,30716.73,0.03,Pending,921.5
1660,18,2024-11-25,Camry,27738.56,0.05,Pending,1386.93
1661,19,2024-11-18,Highlander,40905.94,0.02,Completed,818.12
1662,17,2024-11-20,Corolla,22533.58,0.05,Completed,1126.68
1663,9,2024-11-12,Corolla,21233.99,0.02,Completed,424.68
1664,20,2024-11-02,Highlander,42104.4,0.02,Completed,842.09
1665,15,2024-11-23,Corolla,22047.85,0.03,Completed,661.44
1666,5,2024-11-15,Camry,26771.96,0.05,Pending,1338.6
1667,18,2024-11-24,RAV4,28791.31,,Pending,0.0
1668,8,2024-11-03,Tundra,39996.65,,Completed,0.0
1669,18,2024-11-18,Tacoma,33801.9,0.03,Completed,1014.06
1670,13,2024-11-04,RAV4,34855.33,0.05,Pending,1742.77
1671,1,2024-11-11,Highlander,38093.2,,Completed,0.0
1672,16,2024-11-12,Camry,25492.72,0.03,Completed,764.78
1673,1,2024-11-13,RAV4,29889.05,0.03,Completed,896.67
1674,16,2024-11-19,Tundra,36437.95,0.03,Completed,1093.14
1675,17,2024-11-02,Tacoma,38849.08,,Pending,0.0
1676,14,2024-11-20,Tacoma,35420.15,,Completed,0.0
1677,19,2024-11-02,Corolla,24365.09,0.05,Cancelled,1218.25
1678,16,2024-11-05,Camry,26736.38,0.05,Cancelled,1336.82
1679,18,2024-11-18,Tundra,46897.6,,Completed,0.0
1680,7,2024-11-08,Tundra,48013.87,0.02,Completed,960.28
1681,7,2024-11-09,Highlander,41321.8,0.03,Completed,1239.65
1682,18,2024-11-26,Tundra,37068.34,,Completed,0.0
1683,5,2024-11-23,Camry,28062.51,,Completed,0.0
1684,3,2024-11-29,Camry,28118.09,0.03,Completed,843.54
1685,15,2024-11-18,RAV4,27951.44,0.05,Completed,1397.57
1686,9,2024-11-25,Highlander,39824.33,,Completed,0.0
1687,8,2024-11-14,Corolla,23899.02,0.02,Completed,477.98
1688,10,2024-11-11,Highlander,37758.74,0.03,Completed,1132.76
1689,12,2024-11-22,Corolla,23160.24,0.05,Completed,1158.01
1690,5,2024-11-02,Tundra,44969.37,0.02,Completed,899.39
1691,17,2024-11-02,Highlander,39599.65,0.02,Completed,791.99
1692,15,2024-11-09,Camry,29635.15,,Completed,0.0
1693,14,2024-11-02,Tundra,37967.11,,Pending,0.0
1694,9,2024-11-01,Highlander,41603.96,,Completed,0.0
1695,13,2024-11-02,Highlander,40990.15,0.02,Completed,819.8
1696,1,2024-11-17,Highlander,37956.95,0.03,Completed,1138.71
1697,13,2024-11-01,Tundra,37760.79,0.03,Completed,1132.82
1698,10,2024-11-17,Corolla,21400.22,0.03,Completed,642.01
1699,5,2024-11-19,Highlander,42992.91,,Completed,0.0
1700,17,2024-11-22,RAV4,32270.73,0.02,Pending,645.41
1701,5,2024-11-05,Tacoma,36385.16,0.02,Pending,727.7
1702,2,2024-11-14,RAV4,28465.2,0.03,Completed,853.96
1703,4,2024-11-12,Corolla,20917.69,0.03,Completed,627.53
1704,13,2024-11-26,Corolla,22037.75,0.03,Pending,661.13
1705,15,2024-11-24,Tacoma,34978.86,,Completed,0.0
1706,18,2024-11-21,Corolla,22137.91,0.03,Pending,664.14
1707,7,2024-11-05,Highlander,42654.89,,Pending,0.0
1708,2,2024-11-03,Camry,25995.75,0.05,Completed,1299.79
1709,6,2024-11-15,Tundra,47927.25,,Completed,0.0
1710,6,2024-11-16,Tundra,42551.84,0.05,Completed,2127.59
1711,19,2024-11-09,Corolla,22477.28,,Pending,0.0
1712,3,2024-11-10,Tacoma,39348.29,0.03,Pending,1180.45
1713,20,2024-11-18,Highlander,43409.5,0.05,Completed,2170.48
1714,19,2024-11-10,Corolla,23915.91,0.02,Completed,478.32
1715,10,2024-11-22,Tacoma,36082.04,0.03,Completed,1082.46
1716,8,2024-11-26,RAV4,34715.27,0.05,Pending,1735.76
1717,11,2024-11-12,Corolla,23744.3,,Pending,0.0
1718,1,2024-11-12,Corolla,20578.11,0.05,Completed,1028.91
1719,19,2024-11-14,Corolla,24125.69,0.02,Completed,482.51
1720,3,2024-11-04,Highlander,40973.21,,Completed,0.0
1721,13,2024-11-26,Tacoma,35215.65,0.02,Completed,704.31
1722,10,2024-11-20,RAV4,32008.14,0.05,Pending,1600.41
1723,20,2024-11-22,Tundra,43414.39,,Completed,0.0
1724,8,2024-11-14,Tacoma,36886.61,0.05,Completed,1844.33
1725,19,2024-11-29,Tundra,36054.3,,Completed,0.0
1726,13,2024-11-13,Highlander,41078.05,0.02,Completed,821.56
1727,12,2024-11-14,Tacoma,32788.58,0.02,Completed,655.77
1728,9,2024-11-28,Tacoma,34232.76,0.05,Completed,1711.64
1729,13,2024-11-21,Highlander,38918.26,0.03,Completed,1167.55
1730,11,2024-11-26,RAV4,29727.38,0.02,Completed,594.55
