sale_id,sale_rep_id,sale_date,car_model,sale_amount,commission_pct,sale_status
1459,20,2024-11-06,Tacoma,36901.68,0.05,Completed
1460,7,2024-11-09,Tacoma,35530.6,0.03,Completed
1461,11,2024-11-21,RAV4,27293.03,0.03,Cancelled
1462,20,2024-11-15,Camry,26174.19,0.05,Completed
1463,15,2024-11-22,Tacoma,38589.93,0.02,Pending
1464,4,2024-11-11,Tacoma,35165.39,0.02,Completed
1465,19,2024-11-12,Camry,28452.44,0.05,Completed
1466,17,2024-11-19,Corolla,23418.2,0.02,Completed
1467,13,2024-11-08,Camry,29866.01,0.05,Pending
1468,7,2024-11-27,Tundra,38705.29,0.05,Completed
1469,6,2024-11-03,RAV4,34587.89,,Completed
1470,3,2024-11-26,RAV4,32418.44,,Completed
1471,5,2024-11-29,RAV4,27321.66,0.03,Pending
1472,7,2024-11-15,RAV4,30106.86,0.05,Completed
1473,15,2024-11-13,Corolla,22310.18,0.02,Completed
1474,3,2024-11-18,RAV4,33579.67,0.02,Completed
1475,17,2024-11-22,RAV4,32621.75,0.03,Completed
1476,1,2024-11-28,Tacoma,32765.47,0.05,Completed
1477,12,2024-11-16,Tundra,41404.58,0.05,Completed
1478,10,2024-11-17,Highlander,43560.32,0.03,Cancelled
1479,10,2024-11-22,Corolla,20466.11,,Completed
1480,14,2024-11-04,Tacoma,39110.98,,Completed
1481,5,2024-11-18,RAV4,28082.07,0.05,Completed
1482,15,2024-11-10,Tundra,49785.51,0.05,Completed
1483,16,2024-11-27,Tacoma,34533.65,,Completed
1484,1,2024-11-07,Camry,25309.87,0.03,Pending
1485,5,2024-11-25,Camry,29135.37,0.02,Completed
1486,2,2024-11-15,Camry,27229.48,0.05,Completed
1487,18,2024-11-16,Corolla,22871.56,0.05,Completed
1488,19,2024-11-12,Highlander,37968.78,0.02,Completed
1489,10,2024-11-27,Corolla,24514.11,0.02,Pending
1490,16,2024-11-06,RAV4,34305.83,0.02,Pending
1491,12,2024-11-05,RAV4,32463.62,0.05,Pending
1492,14,2024-11-09,Highlander,36946.82,0.05,Completed
1493,5,2024-11-30,Tacoma,36069.87,0.03,Completed
1494,2,2024-11-30,Highlander,41925.25,0.05,Completed
1495,12,2024-11-08,Corolla,21084.5,0.05,Completed
1496,18,2024-11-05,RAV4,34413.45,0.02,Pending
1497,13,2024-11-04,Tacoma,33591.93,0.02,Completed
1498,11,2024-11-18,Corolla,22247.66,,Pending
1499,13,2024-11-05,Tacoma,36941.92,0.05,Pending
1500,8,2024-11-24,Tacoma,33366.99,0.03,Pending
1501,18,2024-11-05,Tundra,41381.86,0.02,Completed
1502,1,2024-11-18,RAV4,27290.01,0.05,Completed
1503,3,2024-11-29,Highlander,41047.98,0.05,Pending
1504,10,2024-11-30,Tundra,45743.25,0.02,Completed
1505,2,2024-11-06,Tacoma,37943.78,0.02,Completed
1506,11,2024-11-21,Camry,28377.93,,Cancelled
1507,14,2024-11-25,Camry,26752.46,0.05,Completed
1508,10,2024-11-14,Camry,25052.06,0.02,Pending
1509,7,2024-11-23,Camry,27168.18,0.02,Completed
1510,1,2024-11-10,Tundra,44609.97,,Completed
1511,19,2024-11-15,Tacoma,32823.09,0.02,Pending
1512,8,2024-11-30,Tacoma,38503.38,,Pending
1513,4,2024-11-18,Highlander,38869.5,0.05,Completed
1514,12,2024-11-08,Corolla,20532.8,0.05,Completed
1515,1,2024-11-04,Highlander,39423.79,0.05,Completed
1516,10,2024-11-11,Corolla,20968.44,0.05,Completed
1517,11,2024-11-20,Corolla,23785.72,,Pending
1518,5,2024-11-13,Highlander,40169.72,0.05,Completed
1519,14,2024-11-02,Tacoma,35847.53,0.03,Pending
1520,4,2024-11-06,Highlander,36100.21,,Completed
1521,10,2024-11-28,Tundra,46767.55,0.05,Completed
1522,12,2024-11-28,Tacoma,39900.11,0.05,Pending
1523,2,2024-11-25,Tundra,44093.45,0.03,Completed
1524,15,2024-11-16,Highlander,40053.92,0.05,Completed
1525,8,2024-11-01,Camry,27229.72,0.05,Pending
1526,12,2024-11-23,Highlander,36577.11,0.05,Completed
1527,20,2024-11-20,Tundra,42452.09,0.05,Completed
1528,19,2024-11-11,Camry,28930.33,0.02,Completed
1529,4,2024-11-04,RAV4,33970.19,0.03,Completed
1530,4,2024-11-08,Corolla,21854.13,,Completed
1531,9,2024-11-20,Camry,25328.11,0.03,Completed
1532,9,2024-11-12,Tundra,44393.11,0.05,Completed
1533,10,2024-11-30,Highlander,40665.52,,Pending
1534,15,2024-11-24,Highlander,44497.42,0.05,Completed
1535,7,2024-11-22,Tundra,37333.82,0.02,Pending
1536,17,2024-11-01,Corolla,21399.73,0.05,Pending
1537,3,2024-11-17,Corolla,24921.8,0.03,Completed
1538,1,2024-11-04,Camry,25650.73,,Cancelled
1539,8,2024-11-26,Corolla,21438.0,,Completed
1540,13,2024-11-01,Highlander,39978.11,0.02,Completed
1541,2,2024-11-12,Tacoma,35613.21,,Completed
1542,20,2024-11-03,Tundra,39848.34,,Completed
1543,11,2024-11-23,Tacoma,35120.0,,Completed
1544,11,2024-11-13,Corolla,20596.81,0.02,Completed
1545,11,2024-11-14,Tacoma,30240.41,0.03,Completed
1546,19,2024-11-19,Highlander,42731.9,,Completed
1547,19,2024-11-14,Tundra,45881.03,0.05,Completed
1548,9,2024-11-17,RAV4,29355.54,0.03,Completed
1549,13,2024-11-27,Tacoma,31587.41,0.02,Cancelled
1550,9,2024-11-09,Highlander,40181.17,0.02,Completed
1551,9,2024-11-03,Tacoma,30180.38,,Cancelled
1552,3,2024-11-01,Highlander,35055.44,0.02,Completed
1553,12,2024-11-11,Tacoma,38664.78,0.03,Completed
1554,5,2024-11-07,Camry,27732.06,0.02,Completed
1555,17,2024-11-08,Tundra,41273.05,,Completed
1556,6,2024-11-30,Tacoma,34675.7,0.03,Completed
1557,7,2024-11-11,Camry,29825.51,0.03,Pending
1558,20,2024-11-07,Camry,28496.29,0.02,Completed
1559,6,2024-11-18,Corolla,24477.68,0.03,Pending
1560,19,2024-11-10,Tacoma,38203.92,0.05,Completed
1561,15,2024-11-17,RAV4,29377.35,0.05,Pending
1562,12,2024-11-15,RAV4,29961.3,0.02,Pending
1563,20,2024-11-11,Highlander,43899.98,0.03,Completed
1564,8,2024-11-28,Corolla,20339.47,0.05,Pending
1565,9,2024-11-04,Corolla,23960.35,0.03,Pending
1566,20,2024-11-03,Highlander,39572.64,0.05,Completed
1567,16,2024-11-25,Camry,26108.1,0.03,Cancelled
1568,10,2024-11-28,Highlander,39937.15,,Pending
1569,7,2024-11-13,Corolla,20141.72,0.03,Completed
1570,1,2024-11-03,Highlander,36711.22,,Pending
1571,3,2024-11-27,RAV4,28832.98,0.02,Completed
1572,5,2024-11-02,Tacoma,36125.47,0.05,Completed
1573,11,2024-11-26,Corolla,23951.16,0.05,Completed
1574,20,2024-11-06,RAV4,33232.61,,Completed
1575,2,2024-11-01,Corolla,21167.13,,Pending
1576,9,2024-11-23,RAV4,34290.28,0.05,Completed
1577,9,2024-11-27,Tundra,38489.49,0.05,Completed
1578,5,2024-11-16,Camry,27143.76,0.03,Completed
1579,7,2024-11-09,Tundra,40190.7,0.05,Completed
1580,14,2024-11-14,Tacoma,34840.38,,Cancelled
1581,2,2024-11-24,Camry,27909.17,0.03,Completed
1582,3,2024-11-20,Tundra,46800.52,0.02,Pending
1583,4,2024-11-04,Highlander,38284.68,0.05,Completed
1584,14,2024-11-21,RAV4,30379.82,0.03,Pending
1585,3,2024-11-04,Camry,25441.72,0.02,Pending
1586,14,2024-11-01,Tundra,47653.8,0.02,Pending
1587,18,2024-11-25,Highlander,37855.36,,Cancelled
1588,13,2024-11-17,Highlander,41496.79,,Pending
1589,16,2024-11-27,RAV4,28676.53,0.02,Completed
1590,14,2024-11-12,Tacoma,34229.98,,Cancelled
1591,12,2024-11-21,Highlander,43872.25,0.03,Pending
1592,12,2024-11-10,Tacoma,35861.9,0.03,Completed
1593,8,2024-11-24,RAV4,32491.3,0.02,Completed
1594,16,2024-11-17,Tundra,38862.78,0.02,Completed
1595,18,2024-11-02,Camry,26799.18,0.03,Completed
1596,6,2024-11-22,Highlander,37764.86,0.02,Completed
1597,16,2024-11-27,Corolla,22309.78,0.02,Cancelled
1598,13,2024-11-10,Corolla,21994.54,0.03,Pending
1599,10,2024-11-27,Corolla,23687.98,,Pending
1600,19,2024-11-18,Tundra,48775.41,,Pending
1601,5,2024-11-13,Tundra,41455.14,0.05,Completed
1602,9,2024-11-12,Tundra,39578.1,0.02,Pending
1603,4,2024-11-27,Corolla,20685.84,0.05,Completed
1604,7,2024-11-18,Tundra,48682.36,0.02,Completed
1605,16,2024-11-30,Tundra,43522.74,,Completed
1606,20,2024-11-11,Camry,29067.12,0.03,Completed
1607,20,2024-11-06,Tundra,35900.07,0.05,Completed
1608,6,2024-11-11,Tacoma,34182.85,,Completed
1609,12,2024-11-18,Corolla,23143.84,0.03,Completed
1610,12,2024-11-06,Corolla,21409.43,0.02,Cancelled
1611,9,2024-11-02,Highlander,41500.11,0.05,Completed
1612,5,2024-11-19,RAV4,30709.07,,Completed
1613,13,2024-11-26,Corolla,21366.36,0.03,Completed
1614,15,2024-11-24,Tacoma,30625.1,0.03,Pending
1615,17,2024-11-21,Corolla,21533.85,0.03,Cancelled
1616,5,2024-11-06,Camry,28853.21,,Pending
1617,11,2024-11-15,Camry,26583.99,,Completed
1618,19,2024-11-19,Highlander,40678.23,0.03,Cancelled
1619,7,2024-11-09,Camry,27387.59,0.03,Completed
1620,13,2024-11-03,Corolla,24162.96,0.03,Completed
1621,20,2024-11-28,Corolla,21246.86,0.05,Pending
1622,19,2024-11-01,Camry,27077.88,0.05,Completed
1623,18,2024-11-03,Camry,28449.69,,Completed
1624,13,2024-11-15,Tacoma,39852.72,0.03,Cancelled
1625,6,2024-11-30,Camry,26085.51,,Pending
1626,14,2024-11-03,Tundra,48131.12,,Pending
1627,18,2024-11-18,Corolla,23881.89,0.05,Completed
1628,11,2024-11-19,Highlander,40659.26,,Completed
1629,13,2024-11-05,Highlander,36158.69,,Completed
1630,15,2024-11-23,RAV4,31448.94,0.03,Completed
1631,1,2024-11-15,RAV4,31214.55,0.05,Completed
1632,1,2024-11-22,RAV4,31405.84,0.02,Completed
1633,18,2024-11-02,RAV4,31454.14,,Completed
1634,6,2024-11-15,Highlander,40785.1,,Completed
1635,20,2024-11-23,Tundra,45412.33,,Completed
1636,1,2024-11-14,Highlander,38717.47,,Pending
1637,18,2024-11-17,Tundra,47160.28,,Completed
1638,5,2024-11-14,Camry,28443.08,0.03,Completed
1639,13,2024-11-17,Tacoma,38096.74,0.05,Pending
1640,3,2024-11-19,Corolla,20637.56,,Pending
1641,2,2024-11-18,RAV4,34148.69,0.02,Completed
1642,11,2024-11-25,Corolla,22178.49,0.02,Completed
1643,13,2024-11-28,Highlander,37271.34,0.02,Completed
1644,8,2024-11-24,Corolla,24833.75,0.05,Completed
1645,9,2024-11-07,Camry,29098.3,,Completed
1646,18,2024-11-14,Camry,29066.89,0.03,Completed
1647,10,2024-11-05,Corolla,20089.62,0.05,Completed
1648,18,2024-11-07,RAV4,28963.19,0.03,Pending
1649,3,2024-11-02,Corolla,23802.57,,Completed
1650,7,2024-11-22,Highlander,35337.93,0.02,Completed
1651,19,2024-11-07,RAV4,29415.47,,Pending
1652,10,2024-11-28,Tundra,39813.62,0.05,Cancelled
1653,20,2024-11-13,RAV4,30104.63,0.05,Completed
1654,17,2024-11-22,Camry,25921.59,,Completed
1655,5,2024-11-11,Camry,28265.99,0.05,Completed
1656,16,2024-11-08,RAV4,29149.22,0.02,Pending
1657,11,2024-11-14,Highlander,44226.63,0.02,Cancelled
1658,12,2024-11-24,Highlander,40257.95,,Completed
1659,11,2024-11-30,Tacoma,30716.73,0.03,Pending
1660,18,2024-11-25,Camry,27738.56,0.05,Pending
1661,19,2024-11-18,Highlander,40905.94,0.02,Completed
1662,17,2024-11-20,Corolla,22533.58,0.05,Completed
1663,9,2024-11-12,Corolla,21233.99,0.02,Completed
1664,20,2024-11-02,Highlander,42104.4,0.02,Completed
1665,15,2024-11-23,Corolla,22047.85,0.03,Completed
1666,5,2024-11-15,Camry,26771.96,0.05,Pending
1667,18,2024-11-24,RAV4,28791.31,,Pending
1668,8,2024-11-03,Tundra,39996.65,,Completed
1669,18,2024-11-18,Tacoma,33801.9,0.03,Completed
1670,13,2024-11-04,RAV4,34855.33,0.05,Pending
1671,1,2024-11-11,Highlander,38093.2,,Completed
1672,16,2024-11-12,Camry,25492.72,0.03,Completed
1673,1,2024-11-13,RAV4,29889.05,0.03,Completed
1674,16,2024-11-19,Tundra,36437.95,0.03,Completed
1675,17,2024-11-02,Tacoma,38849.08,,Pending
1676,14,2024-11-20,Tacoma,35420.15,,Completed
1677,19,2024-11-02,Corolla,24365.09,0.05,Cancelled
1678,16,2024-11-05,Camry,26736.38,0.05,Cancelled
1679,18,2024-11-18,Tundra,46897.6,,Completed
1680,7,2024-11-08,Tundra,48013.87,0.02,Completed
1681,7,2024-11-09,Highlander,41321.8,0.03,Completed
1682,18,2024-11-26,Tundra,37068.34,,Completed
1683,5,2024-11-23,Camry,28062.51,,Completed
1684,3,2024-11-29,Camry,28118.09,0.03,Completed
1685,15,2024-11-18,RAV4,27951.44,0.05,Completed
1686,9,2024-11-25,Highlander,39824.33,,Completed
1687,8,2024-11-14,Corolla,23899.02,0.02,Completed
1688,10,2024-11-11,Highlander,37758.74,0.03,Completed
1689,12,2024-11-22,Corolla,23160.24,0.05,Completed
1690,5,2024-11-02,Tundra,44969.37,0.02,Completed
1691,17,2024-11-02,Highlander,39599.65,0.02,Completed
1692,15,2024-11-09,Camry,29635.15,,Completed
1693,14,2024-11-02,Tundra,37967.11,,Pending
1694,9,2024-11-01,Highlander,41603.96,,Completed
1695,13,2024-11-02,Highlander,40990.15,0.02,Completed
1696,1,2024-11-17,Highlander,37956.95,0.03,Completed
1697,13,2024-11-01,Tundra,37760.79,0.03,Completed
1698,10,2024-11-17,Corolla,21400.22,0.03,Completed
1699,5,2024-11-19,Highlander,42992.91,,Completed
1700,17,2024-11-22,RAV4,32270.73,0.02,Pending
1701,5,2024-11-05,Tacoma,36385.16,0.02,Pending
1702,2,2024-11-14,RAV4,28465.2,0.03,Completed
1703,4,2024-11-12,Corolla,20917.69,0.03,Completed
1704,13,2024-11-26,Corolla,22037.75,0.03,Pending
1705,15,2024-11-24,Tacoma,34978.86,,Completed
1706,18,2024-11-21,Corolla,22137.91,0.03,Pending
1707,7,2024-11-05,Highlander,42654.89,,Pending
1708,2,2024-11-03,Camry,25995.75,0.05,Completed
1709,6,2024-11-15,Tundra,47927.25,,Completed
1710,6,2024-11-16,Tundra,42551.84,0.05,Completed
1711,19,2024-11-09,Corolla,22477.28,,Pending
1712,3,2024-11-10,Tacoma,39348.29,0.03,Pending
1713,20,2024-11-18,Highlander,43409.5,0.05,Completed
1714,19,2024-11-10,Corolla,23915.91,0.02,Completed
1715,10,2024-11-22,Tacoma,36082.04,0.03,Completed
1716,8,2024-11-26,RAV4,34715.27,0.05,Pending
1717,11,2024-11-12,Corolla,23744.3,,Pending
1718,1,2024-11-12,Corolla,20578.11,0.05,Completed
1719,19,2024-11-14,Corolla,24125.69,0.02,Completed
1720,3,2024-11-04,Highlander,40973.21,,Completed
1721,13,2024-11-26,Tacoma,35215.65,0.02,Completed
1722,10,2024-11-20,RAV4,32008.14,0.05,Pending
1723,20,2024-11-22,Tundra,43414.39,,Completed
1724,8,2024-11-14,Tacoma,36886.61,0.05,Completed
1725,19,2024-11-29,Tundra,36054.3,,Completed
1726,13,2024-11-13,Highlander,41078.05,0.02,Completed
1727,12,2024-11-14,Tacoma,32788.58,0.02,Completed
1728,9,2024-11-28,Tacoma,34232.76,0.05,Completed
1729,13,2024-11-21,Highlander,38918.26,0.03,Completed
1730,11,2024-11-26,RAV4,29727.38,0.02,Completed
1731,6,2024-11-11,RAV4,31893.56,0.03,Completed
1732,4,2024-11-21,RAV4,27178.54,0.02,Pending
1733,17,2024-11-05,Tacoma,36998.94,,Completed
1734,3,2024-11-22,Tacoma,32064.5,0.05,Completed
1735,14,2024-11-01,Tacoma,39828.05,,Completed
1736,12,2024-11-22,RAV4,30004.2,,Cancelled
1737,6,2024-11-22,Highlander,37328.53,,Completed
1738,20,2024-11-19,Highlander,35106.52,,Completed
1739,1,2024-11-16,RAV4,28791.05,0.02,Completed
1740,6,2024-11-10,RAV4,29205.18,,Completed
1741,9,2024-11-11,Tundra,35771.63,0.03,Completed
1742,10,2024-11-20,Tacoma,37172.98,,Pending
1743,10,2024-11-26,Tacoma,30815.66,0.05,Pending
1744,16,2024-11-09,Camry,28937.34,0.03,Completed
1745,20,2024-11-16,Corolla,20673.65,,Pending
1746,4,2024-11-30,RAV4,27553.05,,Completed
1747,1,2024-11-07,Highlander,43733.95,0.03,Completed
1748,10,2024-11-29,Tundra,41990.51,0.05,Completed
1749,4,2024-11-04,RAV4,27825.21,0.05,Completed
1750,11,2024-11-10,Tundra,38823.25,0.05,Pending
1751,5,2024-11-14,Camry,25938.6,0.05,Completed
1752,10,2024-11-09,Highlander,41382.17,0.05,Completed
1753,14,2024-11-07,RAV4,31798.84,0.03,Completed
1754,13,2024-11-14,Highlander,35856.35,0.03,Pending
1755,15,2024-11-19,RAV4,27821.86,0.05,Completed
1756,14,2024-11-13,Highlander,35925.35,0.02,Pending
1757,18,2024-11-01,Camry,28869.16,,Pending
1758,8,2024-11-03,Highlander,35658.11,0.02,Completed
1759,13,2024-11-12,Tacoma,32974.0,0.05,Completed
1760,10,2024-11-03,Camry,28099.01,0.02,Pending
1761,4,2024-11-28,RAV4,34344.19,0.05,Completed
1762,14,2024-11-22,Highlander,38509.04,0.03,Completed
1763,8,2024-11-28,Tacoma,37148.77,,Cancelled
1764,15,2024-11-22,Camry,25520.61,,Completed
1765,4,2024-11-11,Corolla,24657.62,0.02,Completed
1766,17,2024-11-30,Corolla,20330.71,0.02,Completed
1767,10,2024-11-27,RAV4,27136.0,0.05,Cancelled
1768,3,2024-11-01,Highlander,44573.01,,Pending
1769,8,2024-11-25,Camry,27919.04,0.02,Completed
1770,19,2024-11-07,Tacoma,31069.96,0.05,Completed
1771,5,2024-11-18,Corolla,23403.36,,Completed
1772,10,2024-11-11,Highlander,37152.04,0.02,Completed
1773,9,2024-11-14,Corolla,22384.04,0.05,Completed
1774,10,2024-11-12,Tacoma,37114.69,,Completed
1775,14,2024-11-23,RAV4,34937.9,0.02,Completed
1776,10,2024-11-18,Tacoma,30555.6,0.02,Completed
1777,5,2024-11-21,RAV4,28367.4,0.03,Pending
1778,12,2024-11-23,Corolla,21957.03,0.02,Completed
1779,16,2024-11-03,Tacoma,38389.73,0.02,Cancelled
1780,7,2024-11-09,Highlander,36489.17,,Completed
1781,10,2024-11-04,Corolla,22596.8,0.03,Completed
1782,6,2024-11-14,Highlander,42031.14,0.03,Completed
1783,2,2024-11-09,Camry,25022.48,,Completed
1784,14,2024-11-20,Camry,27028.98,0.03,Pending
1785,18,2024-11-15,Tundra,46650.79,,Cancelled
1786,17,2024-11-06,Tacoma,35219.68,0.02,Completed
1787,10,2024-11-22,RAV4,27002.66,0.03,Pending
1788,6,2024-11-27,Camry,27661.53,0.02,Completed
1789,3,2024-11-17,Corolla,23931.89,0.02,Completed
1790,6,2024-11-17,Camry,27391.99,0.03,Completed
1791,8,2024-11-15,Highlander,41940.75,,Cancelled
1792,2,2024-11-27,Corolla,20587.93,0.02,Pending
1793,2,2024-11-30,RAV4,32849.53,0.02,Completed
1794,7,2024-11-05,Corolla,23665.21,0.03,Pending
1795,1,2024-11-01,RAV4,29090.01,0.05,Completed
1796,6,2024-11-13,Highlander,44933.19,0.05,Completed
1797,2,2024-11-13,Tundra,39257.68,0.03,Completed
1798,14,2024-11-08,Tundra,40198.76,0.05,Cancelled
1799,6,2024-11-10,Tundra,43572.08,0.05,Completed
1800,20,2024-11-02,Tacoma,39083.79,0.03,Completed
1801,4,2024-11-23,Tundra,45625.11,0.05,Completed
1802,4,2024-11-08,Tacoma,35063.15,0.05,Pending
1803,12,2024-11-06,Tundra,47337.31,,Completed
1804,3,2024-11-03,Camry,29048.33,0.02,Completed
1805,8,2024-11-10,Highlander,35450.49,0.03,Completed
1806,20,2024-11-06,RAV4,34585.03,0.03,Completed
1807,8,2024-11-16,Camry,26087.27,0.02,Completed
1808,6,2024-11-09,RAV4,31931.18,0.03,Completed
1809,10,2024-11-18,RAV4,34864.18,0.03,Completed
1810,3,2024-11-03,Tacoma,39589.21,0.03,Cancelled
1811,11,2024-11-25,Tacoma,39009.9,0.03,Completed
1812,10,2024-11-17,Highlander,37661.01,0.02,Cancelled
1813,1,2024-11-01,Camry,25544.39,,Completed
1814,3,2024-11-15,Camry,28166.94,0.02,Pending
1815,6,2024-11-02,Highlander,42155.8,,Completed
1816,16,2024-11-21,Highlander,35080.31,0.03,Pending
1817,16,2024-11-26,Tacoma,38427.32,0.05,Completed
1818,3,2024-11-21,Corolla,24399.76,,Completed
1819,9,2024-11-22,RAV4,31386.11,0.02,Completed
1820,1,2024-11-27,Highlander,40986.18,0.05,Cancelled
1821,6,2024-11-28,Corolla,20750.49,,Pending
1822,18,2024-11-04,Highlander,42671.77,,Completed
1823,1,2024-11-24,Highlander,43917.38,0.02,Completed
1824,7,2024-11-30,Corolla,20492.87,,Completed
1825,16,2024-11-21,Highlander,40596.28,0.05,Completed
1826,6,2024-11-10,Highlander,43487.27,0.02,Completed
1827,5,2024-11-24,RAV4,27510.41,0.05,Completed
1828,19,2024-11-08,Tacoma,35382.63,0.03,Completed
1829,7,2024-11-10,RAV4,34282.84,0.05,Completed
1830,1,2024-11-08,Tacoma,36033.21,,Completed
1831,20,2024-11-11,Corolla,21480.75,0.03,Pending
1832,12,2024-11-06,Tacoma,30165.2,0.03,Completed
1833,18,2024-11-24,Highlander,40066.62,0.03,Completed
1834,16,2024-11-07,Corolla,20287.63,0.05,Pending
1835,8,2024-11-24,Tundra,37653.98,,Pending
1836,14,2024-11-07,Highlander,40861.74,0.03,Completed
1837,19,2024-11-20,Corolla,20128.82,,Completed
1838,2,2024-11-30,Camry,27058.25,0.03,Completed
1839,15,2024-11-11,RAV4,32660.97,,Completed
1840,15,2024-11-12,Highlander,40987.81,,Completed
1841,2,2024-11-03,RAV4,31383.66,0.05,Completed
1842,4,2024-11-01,Corolla,24189.21,0.05,Completed
1843,7,2024-11-10,Camry,25158.42,0.02,Completed
1844,15,2024-11-30,Tacoma,35251.41,0.03,Completed
1845,9,2024-11-10,Highlander,40019.91,0.03,Completed
1846,19,2024-11-29,Corolla,20833.29,0.02,Completed
1847,5,2024-11-28,Tacoma,31070.91,0.02,Completed
1848,3,2024-11-24,Highlander,42109.31,0.05,Completed
1849,12,2024-11-07,Corolla,20815.19,0.05,Completed
1850,11,2024-11-03,Tacoma,38665.6,0.05,Completed
1851,3,2024-11-13,Corolla,22681.61,0.02,Completed
1852,9,2024-11-27,Tacoma,37839.06,,Pending
1853,9,2024-11-16,Tundra,47218.48,0.05,Completed
1854,3,2024-11-02,Camry,27423.95,0.05,Pending
1855,20,2024-11-21,Corolla,20284.37,0.03,Pending
1856,14,2024-11-12,Tacoma,39538.84,,Pending
1857,17,2024-11-05,Highlander,41288.3,0.03,Completed
1858,14,2024-11-13,Corolla,20695.32,0.02,Pending
1859,11,2024-11-03,Corolla,21710.07,0.05,Completed
1860,3,2024-11-11,Camry,27815.96,0.03,Pending
1861,11,2024-11-12,RAV4,28515.09,0.02,Pending
1862,8,2024-11-23,Tacoma,34836.23,0.02,Pending
1863,7,2024-11-21,Highlander,35725.49,0.03,Completed
1864,8,2024-11-02,RAV4,31161.31,0.03,Completed
1865,14,2024-11-29,Highlander,38863.02,,Cancelled
1866,5,2024-11-24,Tacoma,32938.08,,Completed
1867,19,2024-11-12,Corolla,23374.23,0.05,Cancelled
1868,15,2024-11-14,Tundra,41983.42,,Completed
1869,19,2024-11-17,Tacoma,33101.33,0.03,Cancelled
1870,18,2024-11-15,Highlander,44850.67,0.02,Completed
1871,1,2024-11-08,Corolla,20654.81,0.05,Completed
1872,16,2024-11-10,Highlander,40394.02,0.05,Completed
1873,1,2024-11-03,RAV4,33973.09,0.02,Completed
1874,2,2024-11-03,Tacoma,39448.97,,Completed
1875,20,2024-11-30,Camry,29408.34,,Completed
1876,5,2024-11-03,RAV4,31369.64,,Pending
1877,4,2024-11-30,Tacoma,38687.49,0.02,Completed
1878,4,2024-11-30,Camry,29068.47,0.02,Completed
1879,17,2024-11-30,Highlander,39796.9,0.05,Completed
1880,19,2024-11-02,Tacoma,39514.45,0.03,Cancelled
1881,5,2024-11-22,Corolla,22328.4,,Completed
1882,3,2024-11-06,RAV4,28470.51,0.03,Pending
1883,14,2024-11-09,Tacoma,32459.76,0.05,Completed
1884,20,2024-11-05,Tundra,40655.86,,Completed
1885,5,2024-11-13,Tundra,47421.0,0.05,Completed
1886,8,2024-11-14,Tacoma,39535.34,0.05,Pending
1887,10,2024-11-22,RAV4,28787.98,,Completed
1888,15,2024-11-04,Camry,25248.26,0.03,Pending
1889,2,2024-11-03,Camry,29734.03,,Completed
1890,2,2024-11-25,Tundra,38912.67,0.05,Pending
1891,19,2024-11-15,Tundra,43494.27,,Cancelled
1892,11,2024-11-30,Corolla,20771.16,0.05,Pending
1893,16,2024-11-24,Corolla,24564.92,,Cancelled
1894,13,2024-11-08,Tundra,49455.91,0.03,Completed
1895,20,2024-11-26,Highlander,43126.77,0.02,Completed
1896,7,2024-11-16,Tundra,47422.53,,Pending
1897,1,2024-11-27,Tundra,38831.69,,Pending
1898,4,2024-11-15,Corolla,21149.73,0.05,Pending
1899,18,2024-11-19,Tacoma,37853.06,,Completed
1900,13,2024-11-22,Camry,27138.58,,Pending
1901,18,2024-11-07,Camry,27346.2,0.02,Completed
1902,3,2024-11-12,Tundra,49974.88,0.02,Cancelled
1903,11,2024-11-12,Tacoma,38254.63,0.02,Completed
1904,8,2024-11-11,Tacoma,31960.77,0.02,Pending
1905,13,2024-11-04,Highlander,42906.66,0.02,Completed
1906,10,2024-11-26,Tundra,40588.03,0.03,Pending
1907,1,2024-11-04,Tacoma,32535.95,0.05,Completed
1908,13,2024-11-24,Camry,28074.14,0.05,Completed
1909,12,2024-11-24,Tacoma,35061.27,0.02,Completed
1910,12,2024-11-30,Tundra,44399.07,0.02,Completed
1911,6,2024-11-14,RAV4,27337.49,,Pending
1912,3,2024-11-23,Tacoma,31178.65,0.05,Completed
1913,15,2024-11-18,Tundra,46913.49,,Completed
1914,18,2024-11-21,Camry,27272.13,0.05,Completed
